-44 44 -1 0
-43.4432 44.3506 -1.12225 1
-44 44 0 0
-43.81 44.253 0.0919382 1
-44 44 5 0
-43.664 44.3742 4.93794 1
-44 43 -5 0
-43.4972 43.1679 -4.90554 1
-44 43 1 0
-43.9777 43.1936 0.974819 1
-44 43 4 0
-43.9182 43.6195 3.96876 1
-44 43 5 0
-43.8318 43.2956 5.01229 1
-44 43 6 0
-43.956 43.2448 6.16786 1
-44 43 13 0
-43.9949 42.9867 13.0299 1
-44 43 14 0
-44.0191 43.0961 13.9318 1
-44 42 10 0
-43.9471 43.0885 9.88993 1
-44 42 12 0
-43.9888 42.3017 12.0302 1
-44 41 -12 0
-43.9088 40.9363 -11.5324 1
-44 41 -4 0
-43.6328 41.2676 -4.11895 1
-44 41 2 0
-43.069 40.9083 2.17104 1
-44 41 6 0
-43.639 40.8206 5.76546 1
-44 41 8 0
-44.0423 41.2269 8.04084 1
-44 41 13 0
-43.9618 41.0931 13.6018 1
-44 40 -11 0
-43.7457 39.9204 -10.7325 1
-44 40 -8 0
-43.9296 40.1395 -7.97268 1
-44 40 -2 0
-43.318 39.9573 -1.99596 1
-44 39 -12 0
-43.9442 38.9604 -11.7929 1
-44 39 -7 0
-43.9195 39.2445 -7.15472 1
-44 39 -6 0
-43.9353 39.0126 -6.0111 1
-44 39 -5 0
-43.6332 38.8903 -5.05484 1
-44 39 6 0
-44.3543 38.987 6.37689 1
-44 38 0 0
-43.8519 38.0329 0.178188 1
-44 38 4 0
-43.483 38.0788 3.93038 1
-44 37 -13 0
-44.2173 36.9653 -12.6697 1
-44 37 -5 0
-43.7391 36.9745 -4.9344 1
-44 37 -2 0
-43.9665 36.9906 -2.02438 1
-44 37 11 0
-44.0574 37.1052 10.9952 1
-44 37 14 0
-43.7919 37.0615 14.3843 1
-44 36 -12 0
-43.9336 35.9974 -12.043 1
-44 36 -11 0
-43.6737 36.0216 -10.8955 1
-44 36 -10 0
-43.7024 36.166 -10.0756 1
-44 36 -2 0
-43.6315 35.9915 -2.20411 1
-44 36 0 0
-43.7681 36.1045 0.234707 1
-44 35 3 0
-43.7175 34.988 3.01931 1
-44 35 6 0
-44.1219 34.9886 6.31465 1
-44 34 0 0
-43.6864 33.924 0.279407 1
-44 34 5 0
-44.3106 33.9356 5.58854 1
-44 33 -14 0
-43.4866 32.9775 -14.2994 1
-44 33 -4 0
-43.4487 32.9312 -4.0334 1
-44 33 4 0
-43.7386 33.0672 3.89083 1
-44 32 -1 0
-43.8976 31.9847 -1.08982 1
-44 32 5 0
-44.0674 32.0135 5.24275 1
-44 32 12 0
-43.965 31.9262 12.1215 1
-44 31 -11 0
-43.4948 30.9358 -11.0004 1
-44 31 -6 0
-44.0256 31.0277 -5.99323 1
-44 31 -5 0
-43.9683 31.154 -5.0201 1
-44 31 0 0
-43.8793 30.947 -0.038461 1
-44 31 4 0
-44.1632 30.9063 4.32652 1
-44 31 14 0
-43.742 30.9173 14.3431 1
-44 30 -12 0
-43.4663 30.0058 -12.1187 1
-44 30 -8 0
-43.5206 29.6547 -7.96143 1
-44 30 -1 0
-43.8592 30.0296 -0.80242 1
-44 30 4 0
-44.1516 30.0001 4.2847 1
-44 29 -14 0
-43.465 29.0827 -14.2565 1
-44 29 -13 0
-43.5796 29.122 -13.1231 1
-44 29 -12 0
-43.5523 29.0473 -12.0879 1
-44 29 -9 0
-43.4654 28.9695 -8.93853 1
-44 28 -14 0
-44.3752 27.8999 -13.6296 1
-44 28 -10 0
-43.2261 27.9993 -9.90595 1
-44 28 11 0
-43.9595 28.1759 11.1503 1
-44 27 0 0
-43.9157 27.1382 0.247495 1
-44 27 5 0
-43.7037 26.8424 5.45969 1
-44 27 12 0
-43.9534 27.2733 12.2033 1
-44 26 -13 0
-44.1093 25.8907 -12.4481 1
-44 26 5 0
-43.6539 25.6812 5.35543 1
-44 25 -13 0
-44.0913 24.9645 -12.5228 1
-44 25 8 0
-44.0527 25.2832 8.16951 1
-44 24 -14 0
-44.2967 23.9122 -13.483 1
-44 24 -13 0
-44.1133 24.031 -12.7768 1
-44 24 -11 0
-43.8354 23.9226 -10.9764 1
-44 24 -6 0
-43.6997 24.292 -5.78348 1
-44 24 2 0
-44.3165 24.3114 1.65684 1
-44 23 -9 0
-44.1418 22.9489 -8.82582 1
-44 22 -14 0
-43.5563 22.049 -14.2818 1
-44 22 -10 0
-43.5866 22.0022 -10.0867 1
-44 22 -3 0
-43.8148 22.2743 -3.02787 1
-44 22 1 0
-43.8372 21.9111 1.32831 1
-44 22 9 0
-43.908 21.955 9.21736 1
-44 22 10 0
-44.0047 21.9569 10.0868 1
-44 21 -10 0
-43.5818 21.0256 -10.1323 1
-44 21 -5 0
-43.7757 21.1611 -4.88514 1
-44 21 1 0
-43.8127 20.9286 1.31483 1
-44 20 -14 0
-44.3715 19.9075 -13.5771 1
-44 20 -8 0
-43.8897 20.0526 -8.03693 1
-44 20 -4 0
-44.1421 20.4041 -4.108 1
-44 20 -3 0
-43.9405 20.3265 -3.08358 1
-44 20 -2 0
-43.9173 20.2206 -2.06141 1
-44 20 6 0
-43.9208 20.0388 6.04526 1
-44 19 8 0
-43.7238 19.1756 8.00712 1
-44 18 -9 0
-43.5621 17.9866 -9.31483 1
-44 18 -5 0
-43.8183 18.0749 -4.92174 1
-44 17 -13 0
-44.2415 17.161 -12.8068 1
-44 17 -1 0
-44.0941 17.1491 -0.590387 1
-44 17 8 0
-43.8002 16.863 8.15357 1
-44 16 -11 0
-43.6885 16.011 -11.1301 1
-44 16 -8 0
-44.1212 16.1174 -8.08708 1
-44 16 11 0
-43.8803 16.0183 11.0316 1
-44 15 -10 0
-44.0303 14.9293 -9.91766 1
-44 15 -2 0
-43.7606 15.6797 -2.27414 1
-44 15 5 0
-43.8118 15.2814 4.90528 1
-44 14 -11 0
-43.879 14.0115 -11.0967 1
-44 14 -6 0
-43.7284 13.8455 -6.28451 1
-44 14 4 0
-43.8668 14.0027 4.01421 1
-44 14 5 0
-43.7393 13.9226 5.15646 1
-44 14 8 0
-43.5523 13.9003 8.38178 1
-44 13 3 0
-43.6512 12.8117 3.11029 1
-44 13 10 0
-43.6718 13.1697 10.0615 1
-44 12 1 0
-43.9538 11.8627 1.39011 1
-44 12 6 0
-43.935 12.0575 6.26016 1
-44 12 7 0
-43.7193 12.0245 7.21664 1
-44 12 12 0
-44.0296 11.9032 12.2132 1
-44 11 -10 0
-44.0589 11.046 -9.80343 1
-44 11 -4 0
-43.8135 10.8643 -4.14131 1
-44 11 12 0
-43.965 10.7724 12.271 1
-44 11 14 0
-43.994 11.0051 14.0144 1
-44 10 -10 0
-44.0592 10.0294 -9.68567 1
-44 10 -8 0
-43.6879 10.2205 -8.09336 1
-44 10 -2 0
-44.2357 10.3882 -1.87609 1
-44 10 4 0
-43.443 10.1674 4.05609 1
-44 9 -8 0
-43.7137 9.16286 -8.08832 1
-44 9 0 0
-44.2685 9.32174 0.386601 1
-44 9 5 0
-43.5712 9.26387 4.83777 1
-44 9 6 0
-44.0601 8.93065 6.10716 1
-44 8 -9 0
