5 34 91 0
5 34 91 1
5 36 63 0
5.04133 36.2225 62.8483 1
5 37 65 0
4.99099 37.1924 64.837 1
5 38 66 0
5.00385 38.1874 65.8146 1
5 40 68 0
5.0268 39.8429 68.2015 1
5 41 69 0
5.07742 40.8282 69.2494 1
5 42 70 0
5.11703 41.8628 70.2361 1
5 43 71 0
5.16154 42.8927 71.2146 1
5 45 72 0
5.17953 44.9278 72.2038 1
5 46 72 0
5.13141 45.9209 72.2472 1
5 47 72 0
5.08082 46.9285 72.2575 1
5 48 73 0
5.17132 47.9514 73.2369 1
5 50 73 0
5.14013 49.9774 73.2473 1
5 51 73 0
5.14399 50.9922 73.2662 1
5 52 74 0
5.31513 52.0047 74.1876 1
5 54 73 0
5.16607 54.0275 73.2256 1
5 55 73 0
5.18821 55.0301 73.2079 1
5 56 73 0
5.21589 56.0353 73.1797 1
5 57 73 0
5.2635 57.0451 73.1792 1
5 59 72 0
5.22769 59.0731 72.1838 1
5 60 72 0
5.28338 60.0744 72.169 1
5 61 71 0
5.21581 61.0987 71.176 1
5 62 70 0
5.16527 62.1217 70.1918 1
5 64 69 0
5.1767 64.1049 69.1449 1
5 65 68 0
5.14903 65.1376 68.1652 1
5 66 67 0
5.12825 66.1452 67.1551 1
5 68 65 0
5.12947 68.1611 65.1396 1
5 69 64 0
5.14914 69.1564 64.1175 1
6 36 66 0
6.17369 35.8783 66.102 1
6 37 64 0
5.96005 37.2683 63.7913 1
6 38 66 0
5.90886 38.2425 65.7654 1
6 40 67 0
6.02428 39.8158 67.2252 1
6 41 68 0
6.05057 40.771 68.3028 1
6 42 69 0
6.08307 41.7853 69.3432 1
6 43 70 0
6.11528 42.8177 70.3406 1
6 45 71 0
6.10182 44.8709 71.3153 1
6 46 72 0
6.1325 45.9116 72.2775 1
6 47 72 0
6.12091 46.904 72.354 1
6 48 73 0
6.15646 47.956 73.1863 1
6 50 73 0
6.13808 49.9797 73.2647 1
6 51 73 0
6.13654 50.9948 73.2644 1
6 52 73 0
6.13311 52.011 73.2415 1
6 54 73 0
6.18869 54.0307 73.2308 1
6 55 73 0
6.21189 55.0271 73.1998 1
6 56 73 0
6.23642 56.0372 73.1642 1
6 57 72 0
6.20239 57.0744 72.2685 1
6 59 72 0
6.24633 59.0671 72.1626 1
6 60 71 0
6.22615 60.115 71.2392 1
6 61 70 0
6.20463 61.1553 70.2744 1
6 62 69 0
6.18648 62.2011 69.3105 1
6 64 68 0
6.17472 64.2113 68.2685 1
6 65 67 0
6.1582 65.2272 67.264 1
6 66 66 0
6.14253 66.2382 66.2403 1
6 68 65 0
6.141 68.1567 65.142 1
6 69 71 0
6.00012 69.0006 70.9999 1
7 37 63 0
6.89781 37.2049 62.8609 1
7 38 65 0
6.85604 38.2987 64.7253 1
7 40 67 0
7.13565 39.7304 67.3209 1
7 41 68 0
7.14696 40.717 68.3738 1
7 42 69 0
7.14918 41.7343 69.4174 1
7 43 70 0
7.13782 42.7725 70.4057 1
7 45 70 0
7.10644 44.8424 70.3585 1
7 46 71 0
7.12421 45.8395 71.4407 1
7 47 72 0
7.11977 46.8963 72.395 1
7 48 72 0
7.12252 47.8958 72.4414 1
7 50 73 0
7.10629 49.9683 73.2685 1
7 51 73 0
7.09635 51.0046 73.2557 1
7 52 73 0
7.12703 52.0052 73.2764 1
7 54 72 0
7.18791 54.0797 72.4554 1
7 55 72 0
7.21171 55.0921 72.4468 1
7 56 72 0
7.20067 56.0925 72.3634 1
7 57 71 0
7.24822 57.151 71.4725 1
7 59 71 0
7.22272 59.1586 71.344 1
7 60 70 0
7.23498 60.1978 70.4008 1
7 61 69 0
7.25492 61.2519 69.4408 1
7 62 69 0
7.23113 62.2487 69.3899 1
7 64 68 0
7.2198 64.2694 68.3474 1
7 65 67 0
7.2081 65.296 67.3544 1
7 66 65 0
7.22476 66.3505 65.3347 1
7 68 65 0
7.13215 68.1707 65.1501 1
7 69 88 0
7 69 88 1
9 37 62 0
8.89073 37.3355 61.7742 1
9 38 64 0
8.87501 38.3778 63.668 1
9 40 66 0
9.12762 39.6521 66.3626 1
9 41 67 0
9.13502 40.6142 67.4524 1
9 42 68 0
9.12191 41.6504 68.4908 1
9 43 69 0
9.12614 42.6989 69.5296 1
9 45 70 0
9.13225 44.7207 70.6251 1
9 46 71 0
9.11666 45.8103 71.5509 1
9 47 72 0
9.0614 46.9006 72.3604 1
9 48 72 0
9.10986 47.9134 72.4827 1
9 50 72 0
9.14491 49.9558 72.5878 1
9 51 72 0
9.1549 51.0137 72.6275 1
9 52 72 0
9.15677 52.0501 72.5921 1
9 54 72 0
9.12532 54.1102 72.4275 1
9 55 72 0
9.09046 55.0938 72.3161 1
9 56 71 0
9.17945 56.1801 71.5311 1
9 57 71 0
9.16762 57.1607 71.4559 1
9 59 70 0
9.21502 59.2491 70.5432 1
9 60 69 0
9.21514 60.2661 69.5249 1
9 61 69 0
9.20559 61.2718 69.4678 1
9 62 68 0
9.24144 62.3345 68.5561 1
9 64 67 0
9.20453 64.3239 67.4394 1
9 65 66 0
9.21126 65.3508 66.3965 1
9 66 64 0
9.23686 66.46 64.4094 1
9 68 69 0
8.99833 68.0128 68.9885 1
10 37 62 0
9.87605 37.3647 61.7713 1
10 38 63 0
9.90654 38.2598 62.8117 1
10 40 65 0
9.93412 40.1896 64.8105 1
10 41 67 0
10.1204 40.6443 67.4274 1
10 42 68 0
10.1184 41.6557 68.5023 1
10 43 69 0
10.1211 42.6914 69.5381 1
