25 9 15 0
25 9 15 1
26 46 8 0
26.1704 46.011 8.06479 1
34 11 24 0
34.9463 12.0134 23.8712 1
6 4 19 0
6.4245 3.8302 18.6604 1
14 18 48 0
14 18 48 1
26 38 32 0
26 38.2137 32 1
38 38 40 0
38 38 40 1
7 31 15 0
6.92894 30.9747 15.0753 1
17 45 25 0
17 45 25 1
20 30 38 0
19.7735 30.6868 37.5459 1
46 43 42 0
45.6015 42.9269 43.2153 1
33 37 29 0
33 37 29 1
19 17 10 0
19.8389 18.0192 9.83632 1
41 20 23 0
41 20 23 1
48 6 10 0
48.0925 6.21594 10.3702 1
47 36 20 0
47.1093 36 20.0364 1
38 37 47 0
38 37 47 1
1 16 37 0
1 16 37 1
12 29 2 0
12 29 2 1
47 16 3 0
47 16 3 1
22 45 28 0
22 45 28 1
6 28 12 0
6.49141 28.1718 11.6719 1
24 12 23 0
24.1718 12.3281 23.4914 1
20 43 21 0
20 43 21 1
18 19 2 0
17.521 19.1684 2.67279 1
8 26 34 0
8 26 34 1
5 20 38 0
5.21464 20.5689 38.1766 1
12 17 11 0
12 17 11 1
15 15 43 0
15 15 43 1
2 32 20 0
2 32 20.5581 1
33 36 46 0
33 36 46 1
11 41 47 0
11 41 47.3311 1
38 21 33 0
38.3181 21.1892 33.6752 1
40 8 14 0
39.9749 8.3957 13.8323 1
7 42 37 0
7 42 37 1
10 7 14 0
10 7 14 1
39 11 28 0
39 11 28 1
35 10 49 0
35 10 49 1
12 21 37 0
12.4059 21.0892 37.6983 1
42 44 48 0
42 44 48 1
19 21 6 0
19.4683 20.9347 6.11792 1
22 12 48 0
22 12 48 1
32 30 12 0
32.9259 30.4887 11.9119 1
22 39 4 0
22 39 4 1
23 7 12 0
22.804 7.4313 11.8432 1
46 30 48 0
46.5708 29.7029 48.3949 1
23 39 36 0
23.0757 38.9798 36.5615 1
19 24 26 0
20.622 23.9562 25.99 1
5 29 17 0
4.97051 29.161 17.0688 1
7 38 35 0
7 38 35 1
22 35 5 0
21.1562 35.3624 5.90461 1
47 27 36 0
47 27 36 1
28 31 38 0
28.2925 32.0249 37.823 1
9 15 14 0
9 15 14 1
34 14 28 0
34.4359 14.5217 27.5685 1
21 15 22 0
20.9281 15.1511 23.4354 1
28 24 30 0
27.8376 24.7989 29.9521 1
20 6 13 0
20 6 13 1
2 48 6 0
2 48 6 1
19 32 17 0
19.4793 31.5819 17.1049 1
27 18 28 0
26.4696 20.4552 28.3608 1
23 8 30 0
23 8 30 1
8 27 14 0
8.57668 27.2235 13.478 1
43 41 41 0
42.8067 41.2679 40.8464 1
44 29 26 0
44 29 26 1
8 32 34 0
8 32 34 1
13 5 40 0
13 5 40 1
9 21 17 0
9 21 17 1
41 7 13 0
41.236 7.23521 13.11 1
9 24 19 0
9 24 19 1
25 25 17 0
25.3149 25.2744 17.3911 1
26 6 25 0
26.1503 6.15026 25.4508 1
30 36 27 0
30 36 27 1
17 39 29 0
17 39 29 1
13 33 27 0
13 33 27 1
39 43 44 0
39 43 44 1
3 39 44 0
2.98195 39.0451 44.018 1
32 8 15 0
32.0228 8.02283 14.9772 1
8 14 41 0
8 14 41 1
26 2 10 0
26 2 10 1
1 18 30 0
1 18 30 1
25 27 8 0
25.0243 27.0121 7.98787 1
40 2 1 0
40 2 1 1
19 30 1 0
18.965 30.27 1.988 1
31 45 18 0
31.4787 45.1021 18.7213 1
36 19 48 0
36 19 48 1
29 6 11 0
29 6.00517 11 1
39 43 36 0
39 43 36 1
1 36 20 0
1.36641 36.3664 19.6565 1
18 10 9 0
18 10 9 1
4 6 8 0
4.39254 6.35358 7.57171 1
39 2 39 0
39 2 39 1
29 20 11 0
29.8779 19.941 11.4463 1
9 30 16 0
8.98787 29.8242 16.3637 1
30 47 19 0
29.9726 46.8327 19.3306 1
9 15 3 0
9 15 3 1
7 1 43 0
6.89302 1.17675 42.9689 1
47 31 47 0
47.4681 30.7346 47.2989 1
31 2 17 0
31.2899 1.71007 17.145 1
7 5 10 0
7.15468 5.54139 10.0387 1
4 1 46 0
4 1 46 1
45 44 42 0
44.5307 43.9125 43.1091 1
7 8 3 0
7.84657 8.28219 3 1
32 36 5 0
31.9366 36.111 5.03171 1
8 5 6 0
7.97116 5.57147 6.25796 1
1 37 47 0
1 37 47 1
1 32 5 0
1 32 5 1
21 15 1 0
21.173 14.5901 1.65104 1
43 37 25 0
43.0028 37 25.0031 1
8 37 43 0
8 37 43 1
24 43 36 0
23.6972 43.1012 36.5547 1
12 3 30 0
12 3 30 1
43 25 33 0
43 24.9939 33.0245 1
48 30 24 0
48 30 24 1
29 44 2 0
29 44 2 1
43 5 25 0
43 5 25 1
28 0 19 0
28.1357 -0.107976 18.8687 1
23 9 25 0
23.1893 9.14139 25.4107 1
38 17 34 0
38.0361 17.009 34.0361 1
45 33 35 0
45 33 35 1
21 1 10 0
21 1 10 1
46 25 10 0
46 25 10 1
32 6 13 0
32.2191 6.28559 12.721 1
16 34 2 0
16 34 2 1
47 37 43 0
46.55 37.225 43.45 1
31 12 31 0
31 12 31 1
42 12 35 0
42 12 35 1
17 2 24 0
16.8078 2 24.1922 1
44 12 26 0
43.647 11.7882 26.4236 1
24 42 17 0
24 42 17 1
6 11 6 0
6 11 6 1
18 10 21 0
18 10 21 1
41 25 40 0
40.8453 25.3094 39.9227 1
20 43 35 0
19.9255 43.1739 35.2981 1
32 28 47 0
32.3618 27.9912 46.8765 1
23 26 18 0
23 26 18 1
16 0 48 0
16 0 48 1
21 9 8 0
21.4147 8.93805 8.70449 1
26 28 15 0
25.7196 28.2804 15.2804 1
17 8 21 0
17 8 21 1
12 10 35 0
12 10.469 35 1
11 10 21 0
10.8654 9.67636 21.5627 1
38 41 12 0
38 41 12 1
0 25 17 0
0 25 17 1
4 35 13 0
4 35 13 1
17 26 43 0
19.1493 25.7614 42.1924 1
15 4 22 0
15 4 22 1
18 23 41 0
18.3156 23.3021 41.2427 1
1 44 10 0
1 44 10 1
31 6 12 0
31.1143 6.2077 11.8324 1
29 32 41 0
29.3183 32.6859 40.996 1
41 8 10 0
40.9546 8.79419 10.1978 1
31 21 28 0
33.2313 20.2435 27.492 1
4 19 35 0
3.78738 18.7597 35.3119 1
25 39 43 0
25 39 43 1
5 32 27 0
5 32 27 1
36 22 41 0
36.3847 22.5338 41.1555 1
38 19 41 0
37.9655 18.977 41.0574 1
31 30 22 0
30.7851 30.42 21.7793 1
11 12 24 0
11.6385 12.5527 23.5984 1
31 4 7 0
31 4 7 1
3 35 42 0
3 35 42 1
48 32 47 0
48.2503 31.9233 47.1573 1
17 28 31 0
17.3603 27.6652 31.1028 1
47 45 21 0
46.6797 45.4484 21.1922 1
29 42 20 0
29 42 20 1
14 41 32 0
14 41 32 1
44 29 19 0
44.4685 28.7823 18.8382 1
23 9 6 0
23 9 6 1
23 34 49 0
23 34 49 1
36 48 33 0
36 48 33 1
35 18 4 0
35 18 4 1
2 1 27 0
2 1 27 1
48 17 41 0
48 17 41 1
6 19 39 0
6.21956 19.5242 39.3947 1
5 37 26 0
5 37 26 1
8 42 47 0
8 42 47.0394 1
18 25 6 0
18.8973 25.5154 6.27499 1
43 41 32 0
43 41 32 1
48 47 25 0
48 47 25 1
7 15 26 0
