25 9 15 2
26 46 8 2
34 11 24 2
6 4 19 2
14 18 48 2
26 38 32 2
38 38 40 2
7 31 15 2
17 45 25 2
20 30 38 2
46 43 42 2
33 37 29 2
19 17 10 2
41 20 23 2
48 6 10 2
47 36 20 2
38 37 47 2
1 16 37 2
12 29 2 2
47 16 3 2
22 45 28 2
6 28 12 2
24 12 23 2
20 43 21 2
18 19 2 2
8 26 34 2
5 20 38 2
12 17 11 2
15 15 43 2
2 32 20 2
33 36 46 2
11 41 47 2
38 21 33 2
40 8 14 2
7 42 37 2
10 7 14 2
39 11 28 2
35 10 49 2
12 21 37 2
42 44 48 2
19 21 6 2
22 12 48 2
32 30 12 2
22 39 4 2
23 7 12 2
46 30 48 2
23 39 36 2
19 24 26 2
5 29 17 2
7 38 35 2
22 35 5 2
47 27 36 2
28 31 38 2
9 15 14 2
34 14 28 2
21 15 22 2
28 24 30 2
20 6 13 2
2 48 6 2
19 32 17 2
27 18 28 2
23 8 30 2
8 27 14 2
43 41 41 2
44 29 26 2
8 32 34 2
13 5 40 2
9 21 17 2
41 7 13 2
9 24 19 2
25 25 17 2
26 6 25 2
30 36 27 2
17 39 29 2
13 33 27 2
39 43 44 2
3 39 44 2
32 8 15 2
8 14 41 2
26 2 10 2
1 18 30 2
25 27 8 2
40 2 1 2
19 30 1 2
31 45 18 2
36 19 48 2
29 6 11 2
39 43 36 2
1 36 20 2
18 10 9 2
4 6 8 2
39 2 39 2
29 20 11 2
9 30 16 2
30 47 19 2
9 15 3 2
7 1 43 2
47 31 47 2
31 2 17 2
7 5 10 2
4 1 46 2
45 44 42 2
7 8 3 2
32 36 5 2
8 5 6 2
1 37 47 2
1 32 5 2
21 15 1 2
43 37 25 2
8 37 43 2
24 43 36 2
12 3 30 2
43 25 33 2
48 30 24 2
29 44 2 2
43 5 25 2
28 0 19 2
23 9 25 2
38 17 34 2
45 33 35 2
21 1 10 2
46 25 10 2
32 6 13 2
16 34 2 2
47 37 43 2
31 12 31 2
42 12 35 2
17 2 24 2
44 12 26 2
24 42 17 2
6 11 6 2
18 10 21 2
41 25 40 2
20 43 35 2
32 28 47 2
23 26 18 2
16 0 48 2
21 9 8 2
26 28 15 2
17 8 21 2
12 10 35 2
11 10 21 2
38 41 12 2
0 25 17 2
4 35 13 2
17 26 43 2
15 4 22 2
18 23 41 2
1 44 10 2
31 6 12 2
29 32 41 2
41 8 10 2
31 21 28 2
4 19 35 2
25 39 43 2
5 32 27 2
36 22 41 2
38 19 41 2
31 30 22 2
11 12 24 2
31 4 7 2
3 35 42 2
48 32 47 2
17 28 31 2
47 45 21 2
29 42 20 2
14 41 32 2
44 29 19 2
23 9 6 2
23 34 49 2
36 48 33 2
35 18 4 2
2 1 27 2
48 17 41 2
6 19 39 2
5 37 26 2
8 42 47 2
18 25 6 2
43 41 32 2
48 47 25 2
7 15 26 2
43 36 37 2
15 29 4 2
19 6 29 2
25 15 44 2
33 38 45 2
39 18 27 2
19 38 37 2
31 12 40 2
1 23 22 2
24 16 12 2
22 19 45 2
43 25 10 2
45 9 9 2
37 42 40 2
41 45 17 2
47 17 34 2
42 21 32 2
12 2 19 2
31 21 37 2
3 28 20 2
0 27 47 2
44 41 37 2
47 37 43 2
39 42 18 2
5 9 14 2
27 36 18 2
23 22 34 2
34 3 9 2
39 15 40 2
26 45 6 2
1 36 4 2
35 30 22 2
16 31 44 2
46 36 23 2
4 34 32 2
6 8 24 2
27 13 33 2
46 27 46 2
34 38 2 2
47 30 40 2
12 1 11 2
43 26 22 2
16 16 2 2
16 37 5 2
13 41 37 2
19 38 36 2
38 39 4 2
43 26 40 2
4 13 18 2
24 11 1 2
1 40 26 2
31 14 25 2
43 30 16 2
32 29 14 2
35 46 33 2
30 0 41 2
35 38 4 2
43 2 30 2
40 31 44 2
21 32 12 2
16 13 12 2
43 23 23 2
3 37 1 2
5 48 18 2
30 26 33 2
22 32 31 2
7 19 33 2
25 38 22 2
27 46 27 2
37 27 36 2
38 9 37 2
29 37 11 2
39 31 6 2
49 20 47 2
45 13 31 2
35 13 1 2
16 39 36 2
6 41 42 2
15 29 16 2
